document_modified,version,versionLocalName,version_isDefinedBy,version_issued,version_status,replaces_version,replaces1_version,replaces2_version,label,definition,usage,notes,type,controlled value string,tdwgutility_organizedInClass,SKOS_inSchema,tdwgutility_repeatable,examples,database,vann_preferredNamespacePrefix,vann_preferredNamespaceUri,term_localName
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/county-2021-02-23,county-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,county,"The full, unabbreviated name of the next smaller administrative region than stateProvince (county, shire, department, etc.) in which the Location occurs.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Invasiveness,,,,plic,plic,http://rs.tdwg.org/plic/terms/,county
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/municipality-2021-02-23,municipality-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,municipality,"The full, unabbreviated name of the next smaller administrative region than county (city, municipality, etc.) in which the Location occurs. Do not use this term for a nearby named place that does not contain the actual location.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Distribution,,,,plic,plic,http://rs.tdwg.org/plic/terms/,municipality
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/locality-2021-02-23,locality-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,locality,"The specific description of the place. Less specific geographic information can be provided in other geographic terms (higherGeography, continent, country, stateProvince, county, municipality, waterBody, island, islandGroup).",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Invasiveness,,,,plic,plic,http://rs.tdwg.org/plic/terms/,locality
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/kingdom-2021-02-23,kingdom-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,kingdom,Kingdom name.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Hierarchy,,,,plic,plic,http://rs.tdwg.org/plic/terms/,kingdom
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/phylum-2021-02-23,phylum-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,phylum,Phylum name.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Hierarchy,,,,plic,plic,http://rs.tdwg.org/plic/terms/,phylum
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/class-2021-02-23,class-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,class,Class name.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Hierarchy,,,,plic,plic,http://rs.tdwg.org/plic/terms/,class
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/order-2021-02-23,order-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,order,Order name.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Hierarchy,,,,plic,plic,http://rs.tdwg.org/plic/terms/,order
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/family-2021-02-23,family-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,family,Family name.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Hierarchy,,,,plic,plic,http://rs.tdwg.org/plic/terms/,family
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/genus-2021-02-23,genus-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,genus,Genus name.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Hierarchy,,,,plic,plic,http://rs.tdwg.org/plic/terms/,genus
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/subgenus-2021-02-23,subgenus-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,subgenus,Subgenus name.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Hierarchy,,,,plic,plic,http://rs.tdwg.org/plic/terms/,subgenus
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/taxonRank-2021-02-23,taxonRank-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,taxon Rank,The taxonomic rank of the most specific name in the scientificName.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Hierarchy,,,,plic,plic,http://rs.tdwg.org/plic/terms/,taxonRank
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/specificEpithet-2021-02-23,specificEpithet-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,specific Epithet,The name of the first or species epithet of the scientificName.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Hierarchy,,,,plic,plic,http://rs.tdwg.org/plic/terms/,specificEpithet
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/infraspecificEpithet-2021-02-23,infraspecificEpithet-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,infraspecific Epithet,"The name of the lowest or terminal infraspecific epithet of the scientificName, excluding any rank designation.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Hierarchy,,,,plic,plic,http://rs.tdwg.org/plic/terms/,infraspecificEpithet
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/higherClassification-2021-02-23,higherClassification-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,higher Classification,"A list (concatenated and separated) of taxa names terminating at the rank immediately superior to the taxon referenced in the taxon record. Recommended best practice is to order the list starting with the highest rank and separating the names for each rank with a semi-colon ("";"").",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Hierarchy,,,,plic,plic,http://rs.tdwg.org/plic/terms/,higherClassification
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/taxonRank-2021-02-23,taxonRank-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,taxon Rank,ID Parent Taxon,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Hierarchy,,,,plic,plic,http://rs.tdwg.org/plic/terms/,taxonRank
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/ResourceRelationship-2021-02-23,ResourceRelationship-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Resource Relation ship,A relationship of one rdfs:Resource (http://www.w3.org/2000/01/rdf-schema#Resource) to another.,,,http://www.w3.org/2000/01/rdf-schema#Class,,InteractionSpecies,,,,plic,plic,http://rs.tdwg.org/plic/terms/,ResourceRelationship
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/created-2021-02-23,created-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,created,The date on which the resource was created.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Record Metadata,,,,plic,plic,http://rs.tdwg.org/plic/terms/,created
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/ScientificName-2021-02-23,ScientificName-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Scientific Name,"Canonical name enforcing strict inclusion of only nomenclatural information - not taxonomic information. The name entered here must comply with rules and recommendations of the international nomenclatural code pertaining to the organisms (Zoological, Botanical, of Cultivated Pants, or Bacteriological).",,,http://www.w3.org/2000/01/rdf-schema#Class,,TaxonRecordName,,,,plic,plic,http://rs.tdwg.org/plic/terms/,ScientificName
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/references-2021-02-23,references-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,references,From EOL,,eol:referenceType,http://www.w3.org/2000/01/rdf-schema#Class,,Metadata,,,,plic,plic,http://rs.tdwg.org/plic/terms/,references
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/dataObjectBaseType-2021-02-23,dataObjectBaseType-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,AncillaryData,From EOL,,eol:dataObjectBaseType,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,,,plic,plic,http://rs.tdwg.org/plic/terms/,dataObjectBaseType
